UserID,Gender,Height,Weight,Bust/Chest,Waist,Hips,Body Shape Index
819,Female,168,73,36,30,37,3
820,Male,175,84,31,43,48,1
821,Female,170,55,44,24,24,2
822,Female,193,71,31,33,42,2
823,Male,178,83,44,40,41,0
824,Female,168,56,32,29,37,0
825,Female,198,102,32,26,34,1
826,Male,198,93,45,28,32,4
827,Male,190,71,45,33,35,4
828,Male,185,67,43,30,37,1
829,Female,150,48,30,22,26,4
830,Male,150,50,32,29,37,4
831,Female,152,70,31,38,46,2
832,Female,185,69,38,40,42,2
833,Female,173,59,43,26,33,0
834,Male,188,101,36,42,42,3
835,Male,183,84,40,39,41,1
836,Female,175,77,34,41,50,4
837,Female,173,71,39,37,44,3
838,Female,150,50,36,34,41,0
839,Female,168,55,41,29,35,3
840,Female,183,77,29,34,39,4
841,Female,160,47,42,29,34,4
842,Male,178,84,45,35,45,0
843,Male,170,58,41,43,47,2
844,Male,165,61,30,45,48,0
845,Male,150,64,47,36,42,3
846,Female,178,63,39,37,42,3
847,Male,196,102,44,32,34,0
848,Male,155,45,31,41,48,1
849,Male,168,83,38,32,35,4
850,Male,188,105,48,35,40,4
851,Male,155,69,45,37,43,3
852,Female,157,49,28,30,30,3
853,Female,160,48,41,34,39,2
854,Female,165,63,43,35,35,2
855,Female,178,84,40,25,32,3
856,Female,152,69,28,41,49,0
857,Male,147,53,42,41,46,3
858,Male,183,71,44,37,42,1
859,Male,163,55,33,30,30,4
860,Female,198,95,29,35,42,3
861,Female,188,104,36,33,42,3
862,Male,165,67,34,37,46,3
863,Female,168,79,38,34,37,0
864,Male,152,54,35,35,42,3
865,Female,196,92,36,23,32,1
866,Female,185,66,34,28,29,0
867,Female,157,49,37,31,40,4
868,Male,147,54,39,31,41,2
869,Male,173,76,48,39,43,2
870,Male,198,94,33,34,39,3
871,Female,188,93,43,39,48,3
872,Male,178,61,34,42,50,4
873,Female,180,76,43,32,40,2
874,Male,170,70,51,37,37,4
875,Female,180,76,36,32,36,2
876,Female,147,60,40,26,36,1
877,Female,190,102,32,24,27,4
878,Female,152,56,45,27,36,2
879,Male,168,60,35,28,29,4
880,Male,168,58,30,38,45,1
881,Male,185,96,40,35,38,1
882,Male,198,83,46,48,49,3
883,Male,150,47,37,26,26,4
884,Female,188,72,37,34,34,4
885,Male,168,74,44,39,48,3
886,Female,170,59,38,38,38,1
887,Female,168,73,45,35,45,0
888,Male,165,69,41,33,34,1
889,Male,193,108,38,34,37,4
890,Male,188,95,41,40,47,0
891,Female,155,55,28,31,40,3
892,Male,180,75,32,47,49,2
893,Male,196,83,42,35,43,2
894,Male,160,65,31,42,42,4
895,Male,175,75,42,34,42,3
896,Male,147,52,47,42,43,1
897,Male,150,43,35,33,42,1
898,Male,180,87,46,32,42,1
899,Male,165,81,50,37,45,2
900,Male,178,90,31,40,45,4
901,Female,147,63,48,22,22,3
902,Male,193,76,32,45,49,2
903,Female,193,84,47,34,37,1
904,Female,183,75,43,22,29,1
905,Male,152,51,31,37,39,0
906,Female,188,87,44,39,46,3
907,Male,196,77,40,47,49,3
908,Female,170,54,35,32,35,1
909,Male,157,67,40,27,27,0
910,Male,147,42,30,40,49,4
911,Male,155,60,32,45,49,3
912,Female,150,52,33,25,33,3
913,Female,196,79,39,38,45,1
914,Female,198,74,30,26,33,3
915,Male,155,65,50,40,41,0
916,Female,168,56,38,22,29,2
917,Female,198,83,33,24,33,2
918,Female,168,65,36,35,41,0
919,Female,196,86,36,35,40,1
920,Male,198,79,33,41,49,4
921,Female,198,84,48,39,45,3
922,Female,196,98,44,31,37,0
923,Male,155,44,39,29,35,2
924,Female,175,71,34,36,43,3
925,Female,160,69,38,34,35,2
926,Female,155,60,32,24,33,2
927,Male,173,70,36,36,38,4
928,Male,183,83,33,35,36,0
929,Male,163,79,51,34,42,3
930,Female,185,98,37,24,30,3
931,Female,165,72,43,25,27,4
932,Female,188,103,47,42,50,1
933,Female,188,101,36,34,34,2
934,Female,188,89,43,26,31,0
935,Female,152,46,40,23,24,0
936,Female,157,53,30,26,32,2
937,Female,157,50,28,24,30,0
938,Male,155,70,42,40,44,4
939,Female,183,88,38,36,36,4
940,Male,165,67,37,44,44,0
941,Female,188,66,28,36,39,0
942,Male,170,62,37,28,37,2
943,Male,196,77,30,39,40,2
944,Male,165,68,41,43,49,0
945,Male,155,69,51,36,39,4
946,Male,157,70,50,41,41,4
947,Female,183,67,46,33,43,4
948,Male,183,95,33,42,48,3
949,Male,152,46,41,28,38,3
950,Female,168,79,34,25,28,1
951,Male,165,63,36,45,48,2
952,Male,188,75,44,38,45,4
953,Female,165,79,48,40,50,0
954,Female,157,61,36,30,39,0
955,Female,155,53,31,35,36,4
956,Male,175,65,42,26,26,4
957,Female,178,94,42,35,45,0
958,Male,173,89,34,42,42,2
959,Female,198,87,29,27,28,3
960,Male,157,50,44,38,44,4
961,Female,157,54,40,25,28,2
962,Male,190,76,51,31,38,3
963,Female,175,76,30,32,35,0
964,Male,196,81,52,30,37,0
965,Male,147,53,47,42,49,2
966,Female,190,94,46,23,25,3
967,Male,188,99,39,34,42,0
968,Female,152,66,30,41,49,4
969,Female,173,66,32,23,27,0
970,Female,180,69,46,39,47,3
971,Male,185,90,44,33,37,0
972,Male,175,76,33,32,40,1
973,Female,188,92,32,39,48,1
974,Male,147,60,36,46,50,4
975,Female,183,63,48,30,34,0
976,Female,175,71,33,27,33,1
977,Female,196,94,37,32,35,1
978,Female,185,86,28,40,48,2
979,Female,173,58,37,25,34,4
980,Male,150,63,49,45,50,2
981,Female,173,56,39,24,24,0
982,Male,152,65,45,35,35,1
983,Male,198,107,33,45,46,4
984,Male,150,62,40,42,50,2
985,Female,168,82,31,42,50,1
986,Female,163,73,45,36,40,2
987,Male,155,61,31,29,31,2
988,Male,188,104,36,34,44,1
989,Male,163,63,38,41,50,3
990,Female,160,54,45,29,37,4
991,Male,178,76,44,28,34,2
992,Male,173,58,39,37,37,3
993,Male,163,63,46,28,31,3
994,Male,198,83,45,35,43,0
995,Female,152,59,30,28,31,4
996,Female,157,70,40,34,36,3
997,Female,168,84,47,36,38,0
998,Male,193,73,47,31,38,2
999,Female,155,45,34,25,29,1
1000,Male,196,89,32,35,39,3
1001,Female,155,67,37,35,38,4
1002,Male,185,85,40,30,31,3
1003,Male,160,77,44,36,42,4
1004,Male,193,74,38,48,49,4
1005,Male,150,47,35,39,41,0
1006,Female,193,97,37,28,34,0
1007,Female,175,70,33,23,23,0
1008,Male,193,88,37,48,49,3
1009,Female,155,59,41,25,26,0
1010,Male,193,110,48,30,34,4
1011,Male,196,110,40,32,41,1
1012,Male,165,64,41,32,42,3
1013,Female,180,92,42,24,26,4
1014,Female,180,77,46,24,33,0
1015,Female,183,77,46,38,43,2
1016,Female,150,45,30,30,30,4
1017,Male,173,83,42,31,37,2
1018,Female,163,79,29,40,46,3
1019,Male,196,85,31,44,44,1
1020,Female,165,70,41,41,46,1
1021,Male,163,53,37,32,34,3
1022,Male,168,71,48,35,37,0
1023,Male,196,79,41,42,46,1
1024,Male,185,82,33,42,50,1
1025,Female,175,87,40,35,36,4
1026,Female,150,45,35,36,46,1
1027,Male,185,81,43,40,40,3
1028,Female,175,90,38,23,28,1
1029,Female,163,54,33,33,36,4
1030,Female,198,113,47,33,37,2
1031,Female,198,117,29,25,25,3
1032,Male,173,89,34,35,35,3
1033,Female,155,68,29,29,39,4
1034,Male,160,76,40,47,49,1
1035,Male,152,45,43,36,39,0
1036,Female,150,52,41,28,37,1
1037,Female,188,101,42,29,33,1
1038,Male,190,94,50,43,46,2
1039,Male,196,78,38,26,26,3
1040,Female,170,61,45,41,48,1
1041,Male,196,112,50,31,40,3
1042,Male,188,100,35,32,41,1
1043,Female,150,58,31,30,32,1
1044,Female,180,60,43,30,34,3
1045,Female,198,105,45,30,31,4
1046,Male,165,51,35,31,33,2
1047,Male,185,72,46,46,50,2
1048,Male,183,93,31,36,42,3
1049,Male,188,89,31,42,46,4
1050,Female,152,55,43,35,44,3
1051,Male,163,79,40,30,39,4
1052,Female,173,58,41,23,25,1
1053,Female,165,60,33,27,29,3
1054,Female,175,69,44,38,45,4
1055,Male,180,72,32,32,36,2
1056,Male,168,76,36,44,50,2
1057,Female,168,80,34,33,35,3
1058,Female,193,86,41,25,27,2
1059,Male,193,92,30,39,49,0
1060,Female,160,65,36,34,35,3
1061,Male,196,101,48,26,32,1
1062,Male,150,53,31,41,49,0
1063,Female,165,55,34,39,47,3
1064,Female,190,81,38,23,24,1
1065,Male,183,70,52,34,41,2
1066,Male,163,73,41,34,43,0
1067,Female,170,66,36,36,41,2
1068,Male,190,81,39,42,46,1
1069,Female,168,67,33,40,40,4
1070,Female,165,56,34,32,34,4
1071,Male,165,63,50,28,32,2
1072,Male,173,83,43,33,38,2
1073,Female,163,60,41,40,50,1
1074,Male,185,86,41,43,48,0
1075,Female,198,103,34,30,40,2
1076,Male,150,67,52,26,29,2
1077,Male,173,68,45,41,41,4
1078,Male,173,55,32,36,43,2
1079,Male,180,96,51,34,35,4
1080,Male,193,84,49,42,50,4
1081,Female,196,73,35,38,39,3
1082,Male,170,80,32,27,37,4
1083,Female,150,66,36,26,33,0
1084,Female,155,71,37,40,50,0
1085,Female,152,45,38,23,28,2
1086,Male,170,65,35,39,46,3
1087,Female,170,64,32,33,36,3
1088,Female,168,72,28,36,42,1
1089,Male,180,76,42,48,49,4
1090,Female,178,83,35,22,22,3
1091,Male,175,87,31,48,50,2
1092,Female,178,78,36,24,33,4
1093,Female,170,77,31,42,46,2
1094,Female,185,67,28,25,28,1
1095,Female,173,70,29,32,35,2
1096,Female,198,104,40,34,44,0
1097,Male,196,80,32,40,50,0
1098,Female,188,100,36,39,40,4
1099,Female,157,52,32,36,46,4
1100,Female,173,84,31,35,37,2
1101,Male,160,47,32,36,41,1
1102,Female,183,77,36,27,35,3
1103,Female,168,73,48,42,42,4
1104,Male,193,73,40,31,31,1
1105,Male,163,66,50,42,42,2
1106,Male,152,65,50,37,45,0
1107,Female,175,76,45,38,44,4
1108,Female,198,118,39,36,39,2
1109,Female,168,59,31,27,31,4
1110,Male,185,65,31,38,46,3
1111,Female,170,56,34,31,38,1
1112,Female,185,79,37,37,40,3
1113,Female,173,71,48,24,30,4
1114,Female,160,74,35,39,48,0
1115,Male,157,64,44,37,39,3
1116,Female,170,54,42,35,36,4
1117,Female,163,71,34,27,35,2
1118,Female,196,72,43,32,42,2
1119,Female,180,64,38,29,33,2
1120,Male,168,78,48,29,31,2
1121,Male,190,99,48,43,48,2
1122,Male,193,86,43,44,45,4
1123,Female,185,65,43,38,45,1
1124,Male,190,90,36,26,30,3
1125,Female,155,49,43,36,44,4
1126,Female,160,59,47,30,34,4
1127,Male,165,81,31,37,42,1
1128,Male,157,63,43,28,31,3
1129,Male,160,64,46,32,38,1
1130,Male,165,51,35,32,32,0
1131,Male,180,61,39,36,41,4
1132,Male,170,70,51,31,37,3
1133,Female,178,79,33,22,23,3
1134,Female,180,93,36,37,43,1
1135,Female,168,69,35,24,33,3
1136,Female,160,76,28,30,32,1
1137,Male,190,76,42,27,36,1
1138,Female,185,103,37,32,38,3
1139,Female,160,65,43,40,49,2
1140,Female,178,95,28,22,30,3
1141,Female,147,41,31,30,38,0
1142,Male,157,58,32,39,43,2
1143,Female,150,56,35,27,28,1
1144,Male,157,66,35,35,37,4
1145,Female,165,78,46,29,39,4
1146,Female,147,41,36,33,37,3
1147,Male,193,83,45,36,45,1
1148,Female,175,89,37,22,31,4
1149,Male,152,62,43,46,49,4
1150,Male,152,43,41,26,26,2
1151,Female,180,85,46,41,45,3
1152,Female,178,59,39,30,37,1
1153,Male,198,87,44,42,45,4
1154,Male,168,82,33,26,30,1
1155,Female,173,62,28,27,31,0
1156,Female,190,106,48,39,43,1
1157,Female,147,63,38,39,48,1
1158,Female,188,69,33,32,41,1
1159,Female,185,98,40,38,45,3
1160,Female,183,92,31,34,38,2
1161,Male,150,45,39,37,37,3
1162,Female,165,51,40,36,45,3
1163,Female,193,81,43,26,32,2
1164,Female,180,79,46,23,33,2
1165,Male,147,59,47,36,43,2
1166,Male,170,68,34,38,45,3
1167,Male,170,74,40,46,49,4
1168,Female,150,48,38,38,47,2
1169,Male,168,67,32,41,49,4
1170,Female,168,69,44,39,44,0
1171,Female,157,64,40,30,31,2
1172,Female,170,63,38,23,32,1
1173,Female,170,69,41,36,36,0
1174,Male,178,78,52,38,46,0
1175,Female,150,66,40,24,27,4
1176,Female,168,73,47,36,38,4
1177,Female,178,90,33,39,49,2
1178,Male,155,46,33,39,44,3
1179,Female,175,80,28,36,45,4
1180,Male,155,66,38,33,41,0
1181,Male,183,86,37,33,43,3
1182,Male,168,63,46,47,47,3
1183,Male,157,71,45,44,50,1
1184,Female,160,54,34,23,25,0
1185,Male,147,54,31,34,43,4
1186,Female,178,72,44,23,29,0
1187,Female,152,57,43,26,30,4
1188,Male,180,74,46,34,39,2
1189,Female,155,60,28,33,33,4
1190,Female,178,94,37,36,43,3
1191,Male,183,93,48,30,30,1
1192,Female,185,75,33,31,39,3
1193,Male,168,82,49,34,34,4
1194,Female,168,73,28,39,46,1
1195,Female,165,67,45,35,41,4
1196,Male,152,65,47,35,39,2
1197,Female,152,51,43,28,38,1
1198,Male,188,96,49,41,49,4
1199,Male,155,60,35,40,42,4
1200,Female,152,56,33,28,38,4
1201,Female,165,56,40,22,22,3
1202,Male,160,48,46,41,48,4
1203,Female,165,52,33,34,37,1
1204,Male,198,79,50,26,26,0
1205,Female,163,57,32,22,31,3
1206,Male,183,98,50,34,38,2
1207,Female,147,50,28,35,45,4
1208,Female,152,54,44,40,48,3
1209,Female,152,70,29,35,40,1
1210,Female,196,82,45,23,26,2
1211,Female,180,84,32,41,43,0
1212,Female,160,59,33,31,36,4
1213,Male,183,79,32,30,31,2
1214,Male,168,55,37,44,48,4
1215,Male,175,72,32,34,35,2
1216,Male,152,62,47,38,40,2
1217,Male,180,96,34,31,33,4
1218,Male,170,60,43,42,43,2
1219,Female,170,70,35,22,22,2
1220,Male,190,67,50,41,50,2
1221,Female,165,76,45,36,36,4
1222,Male,165,58,35,38,43,4
1223,Female,152,52,35,23,25,4
1224,Female,152,46,42,37,37,4
1225,Male,157,73,39,48,50,1
1226,Female,157,60,30,25,28,3
1227,Female,147,56,33,39,39,2
1228,Female,155,56,44,27,37,3
1229,Male,198,82,50,31,34,4
1230,Male,196,101,42,41,48,1
1231,Female,160,65,41,35,41,2
1232,Female,198,73,33,36,37,2
1233,Female,183,93,30,31,36,3
1234,Male,147,58,41,28,29,4
1235,Female,152,57,40,22,26,1
1236,Male,155,67,33,31,32,3
1237,Female,165,68,28,31,40,1
1238,Female,193,111,42,36,40,3
1239,Female,188,77,35,32,42,2
1240,Male,168,55,35,27,31,0
1241,Male,190,89,43,36,39,3
1242,Male,173,55,42,27,27,1
1243,Male,178,87,41,44,44,2
1244,Female,157,71,42,39,49,1
1245,Male,168,55,46,41,46,4
1246,Male,147,57,45,34,37,2
1247,Female,173,79,35,37,46,1
1248,Female,155,69,40,27,32,2
1249,Male,190,68,41,32,39,3
1250,Female,150,61,29,33,43,2
1251,Female,155,55,33,31,31,3
1252,Female,188,78,37,37,42,0
1253,Female,165,77,44,26,33,3
1254,Male,165,66,30,30,39,1
1255,Female,163,56,43,37,44,1
1256,Male,178,60,42,35,44,4
1257,Male,188,85,39,47,49,3
1258,Female,152,55,34,26,27,4
1259,Female,193,87,43,33,41,3
1260,Female,175,85,29,38,45,0
1261,Female,180,81,46,35,44,1
1262,Male,165,60,32,27,34,3
1263,Female,150,42,39,35,38,0
1264,Female,198,94,35,27,34,0
1265,Male,168,56,42,29,32,2
1266,Male,175,86,40,36,44,4
1267,Male,155,60,40,40,46,2
1268,Female,160,66,45,22,22,0
1269,Male,188,96,37,48,48,0
1270,Female,193,71,31,33,33,1
1271,Male,157,71,49,31,33,2
1272,Female,183,78,45,37,47,4
1273,Male,175,69,32,28,30,2
1274,Female,157,56,44,25,28,1
1275,Female,198,80,46,24,29,3
1276,Female,165,74,40,28,38,3
1277,Female,190,109,39,42,42,4
1278,Male,157,68,31,32,41,4
1279,Male,170,86,42,35,39,0
1280,Female,163,72,39,32,39,3
1281,Female,185,79,37,32,33,4
1282,Female,170,79,30,29,34,2
1283,Male,163,57,31,28,32,4
1284,Female,180,64,32,33,42,0
1285,Male,196,76,35,28,38,0
1286,Female,163,70,45,28,37,1
1287,Female,163,51,33,36,40,3
1288,Female,165,71,45,26,34,1
1289,Female,163,59,29,30,34,2
1290,Male,150,54,48,28,32,4
1291,Female,198,116,32,39,43,4
1292,Male,155,70,52,30,39,1
1293,Male,183,79,51,35,42,2
1294,Female,190,76,35,27,36,1
1295,Female,168,73,29,31,41,4
1296,Female,168,53,37,28,29,4
1297,Male,147,48,42,28,33,2
1298,Male,175,86,46,44,46,0
1299,Female,165,50,28,23,29,3
1300,Female,160,47,42,32,38,2
1301,Male,150,62,42,29,29,3
1302,Female,165,64,38,40,41,1
1303,Male,175,57,44,38,40,3
1304,Female,152,59,30,39,40,0
1305,Male,157,70,48,27,34,0
1306,Male,160,66,45,47,47,0
1307,Male,160,77,46,41,41,2
1308,Female,155,68,43,28,30,3
1309,Female,175,85,33,24,30,4
1310,Female,157,66,40,35,39,0
1311,Male,183,63,30,44,48,3
1312,Male,147,46,38,41,41,0
1313,Male,183,83,32,28,35,2
1314,Male,163,64,33,32,38,2
1315,Female,198,100,36,22,29,3
1316,Female,193,99,31,41,48,3
1317,Male,188,84,33,26,29,4
1318,Male,150,48,30,42,47,3
1319,Female,163,66,46,33,43,2
1320,Male,157,62,50,26,35,0
1321,Male,157,69,31,28,30,4
1322,Female,160,62,41,30,37,1
1323,Female,170,60,45,35,38,4
1324,Male,175,66,37,40,43,1
1325,Female,178,94,39,33,37,3
1326,Male,173,68,35,43,46,0
1327,Female,185,73,28,41,48,4
1328,Female,173,67,31,25,35,2
1329,Female,198,76,37,26,36,2
1330,Female,160,56,33,36,46,1
1331,Female,165,58,44,34,34,3
1332,Male,155,65,45,43,49,4
1333,Male,165,79,40,40,44,4
1334,Female,188,82,33,40,50,0
1335,Male,165,64,42,37,45,3
1336,Female,193,78,42,41,47,4
1337,Male,196,75,46,36,45,4
1338,Male,183,65,34,33,39,4
1339,Male,160,72,30,35,43,0
1340,Female,150,65,38,37,40,0
1341,Female,175,74,47,23,29,2
1342,Male,170,71,47,28,29,1
1343,Male,188,104,30,46,47,4
1344,Male,165,79,52,36,44,2
1345,Female,150,47,43,22,27,2
1346,Female,150,45,39,29,39,0
1347,Male,183,95,39,26,36,1
1348,Female,185,73,36,41,42,4
1349,Female,157,74,42,41,50,1
1350,Male,175,82,37,27,35,0
1351,Male,150,59,34,45,45,3
1352,Female,175,77,38,36,44,1
1353,Male,150,51,36,40,50,4
1354,Female,152,43,33,36,40,0
1355,Female,185,68,34,24,27,4
1356,Female,147,59,29,38,47,3
1357,Male,185,90,37,44,44,3
1358,Female,193,80,42,41,47,0
1359,Female,165,50,34,32,39,0
1360,Female,190,98,41,32,40,2
1361,Female,160,60,34,30,38,3
1362,Male,160,47,41,39,44,4
1363,Female,185,102,33,35,44,2
1364,Female,152,46,33,37,47,2
1365,Male,185,99,50,42,42,3
1366,Female,175,66,43,39,46,4
1367,Female,155,44,42,22,31,4
1368,Male,188,73,43,37,44,2
1369,Female,150,64,28,27,33,0
1370,Male,183,92,50,47,48,3
1371,Female,160,70,34,41,47,3
1372,Male,180,93,40,39,49,2
1373,Male,193,74,51,38,44,2
1374,Female,175,66,38,23,31,1
1375,Male,152,48,44,36,44,4
1376,Male,198,116,48,41,48,4
1377,Male,188,82,52,30,30,4
1378,Male,188,83,50,46,46,4
1379,Male,160,74,34,42,42,3
1380,Female,170,85,46,41,47,2
1381,Female,165,76,45,41,44,4
1382,Female,175,83,32,31,37,4
1383,Male,160,50,38,37,40,2
1384,Male,170,73,51,46,50,0
1385,Female,193,76,36,40,50,1
1386,Male,178,85,37,37,44,4
1387,Male,198,111,41,46,48,4
1388,Female,152,47,42,35,37,1
1389,Male,188,91,32,38,42,1
1390,Male,185,103,46,32,42,1
1391,Male,150,67,31,37,40,2
1392,Female,183,77,33,31,33,1
1393,Female,152,70,41,23,23,1
1394,Female,147,45,28,26,31,2
1395,Female,180,98,29,25,34,0
1396,Male,160,63,34,43,50,2
1397,Male,180,97,38,45,45,3
1398,Female,180,60,42,28,34,3
1399,Female,168,56,28,23,28,2
1400,Male,163,61,42,35,40,0
1401,Female,185,103,32,42,42,0
1402,Female,157,63,28,33,35,0
1403,Male,198,117,50,29,30,1
1404,Female,150,65,40,31,39,1
1405,Female,185,77,33,37,40,2
1406,Male,180,78,52,46,46,3
1407,Female,190,99,35,23,33,1
1408,Female,165,50,28,33,37,1
1409,Male,180,87,33,27,32,1
1410,Male,168,78,46,29,39,0
1411,Female,147,44,31,23,33,0
1412,Male,185,65,47,42,45,3
1413,Male,160,57,49,27,32,1
1414,Female,198,101,40,34,39,2
1415,Female,147,45,34,28,32,0
1416,Female,165,78,40,36,41,1
1417,Male,155,56,34,39,39,2
1418,Male,163,79,46,48,49,2
1419,Female,173,56,40,40,44,3
1420,Female,163,52,33,24,32,2
1421,Male,180,82,34,44,45,0
1422,Female,168,57,42,38,47,2
1423,Male,163,73,44,27,29,0
1424,Female,193,77,44,38,46,4
1425,Male,150,53,31,40,44,0
1426,Female,198,116,32,34,42,3
1427,Male,196,105,40,32,42,3
1428,Female,160,52,41,28,33,0
1429,Male,175,62,32,41,50,4
1430,Female,155,65,40,34,44,4
1431,Female,178,87,40,31,31,4
1432,Female,155,67,31,40,49,1
1433,Male,163,73,41,37,37,2
1434,Male,170,61,46,26,27,1
1435,Male,152,54,48,27,27,4
1436,Female,178,64,28,24,25,4
1437,Female,183,66,34,40,40,0
1438,Male,175,72,47,32,41,3
1439,Female,180,67,48,31,31,1
1440,Female,168,78,29,31,41,4
1441,Female,185,79,41,38,42,2
1442,Male,180,71,40,30,39,1
1443,Female,196,87,44,36,37,3
1444,Female,157,51,42,31,35,4
1445,Male,163,71,37,36,46,0
1446,Male,193,112,38,26,28,1
1447,Male,198,114,41,40,45,4
1448,Female,157,52,31,37,41,0
1449,Male,150,59,33,28,36,0
1450,Female,198,89,41,28,35,1
1451,Male,183,71,45,39,39,2
1452,Female,170,68,47,38,39,2
1453,Male,152,56,41,26,26,2
1454,Male,198,101,35,29,34,4
1455,Female,193,80,36,22,29,3
1456,Male,160,64,36,32,34,1
1457,Female,150,57,45,38,45,1
1458,Male,173,76,30,44,49,4
1459,Female,175,62,47,27,37,1
1460,Female,165,65,33,23,23,0
1461,Male,163,75,32,41,49,3
1462,Male,196,95,43,36,41,1
1463,Female,147,63,28,31,37,0
1464,Female,147,49,34,37,45,2
1465,Male,198,84,32,34,42,0
1466,Female,168,71,41,39,44,4
1467,Female,196,104,40,25,29,1
1468,Female,170,74,48,22,25,2
1469,Male,190,89,34,28,37,1
1470,Male,178,78,33,40,42,4
1471,Male,150,62,33,26,33,4
1472,Male,155,68,42,36,46,3
1473,Male,152,50,30,37,42,3
1474,Female,175,82,40,32,38,2
1475,Male,170,74,42,48,49,2
1476,Female,190,104,36,29,31,1
1477,Female,152,46,29,30,33,0
1478,Male,185,71,46,34,34,4
1479,Male,175,58,41,36,42,1
1480,Female,152,59,28,31,33,4
1481,Male,185,93,49,41,42,3
1482,Male,163,52,37,30,31,4
1483,Female,196,77,34,34,37,0
1484,Male,175,89,46,33,42,4
1485,Male,150,52,39,26,29,4
1486,Male,160,60,33,38,47,0
1487,Male,152,67,41,38,46,0
1488,Male,175,67,50,39,46,4
1489,Female,188,84,38,22,27,2
1490,Female,196,108,48,33,43,4
1491,Male,185,74,38,34,38,2
1492,Female,180,81,45,39,46,4
1493,Female,150,60,33,33,40,1
1494,Female,193,72,37,32,42,3
1495,Female,198,93,32,29,38,0
1496,Male,198,99,48,32,36,1
1497,Male,173,55,36,40,45,4
1498,Male,183,66,51,46,46,1
1499,Male,152,46,31,34,44,1
1500,Female,180,86,31,35,40,4
1501,Female,147,54,46,39,49,1
1502,Female,173,86,28,29,38,2
1503,Female,173,69,35,27,29,0
1504,Male,152,65,43,33,34,0
1505,Female,155,61,48,22,24,3
1506,Male,190,77,52,44,45,1
1507,Male,163,61,32,27,35,1
1508,Female,193,93,46,35,42,0
1509,Male,165,74,46,48,48,3
1510,Female,147,42,38,23,33,3
1511,Male,180,79,49,33,37,4
1512,Female,183,83,31,40,41,4
1513,Female,180,94,46,24,24,2
1514,Male,152,53,30,37,45,4
1515,Male,163,64,43,42,43,1
1516,Male,150,47,35,33,42,2
1517,Male,183,70,39,40,45,3
1518,Male,173,63,50,43,48,3
1519,Female,165,53,40,35,39,0
1520,Female,155,72,36,23,24,0
1521,Female,183,95,40,26,26,3
1522,Female,150,52,33,34,37,0
1523,Male,198,79,39,34,37,0
1524,Female,170,63,46,31,34,2
1525,Female,185,81,48,34,39,3
1526,Male,160,72,30,28,35,1
1527,Female,188,82,37,27,32,3
1528,Male,193,97,45,41,47,4
1529,Male,160,53,31,35,43,1
1530,Female,175,75,43,28,33,0
1531,Female,160,71,39,23,28,1
1532,Female,173,78,43,41,42,4
1533,Female,155,65,35,34,36,3
1534,Female,157,58,47,29,35,4
1535,Female,173,72,38,29,38,3
1536,Male,183,97,41,38,47,0
1537,Male,178,70,44,40,40,0
1538,Male,183,68,31,36,43,0
1539,Female,196,78,41,27,32,4
1540,Male,150,44,34,38,47,4
1541,Female,193,106,28,41,45,0
1542,Male,196,115,37,41,46,3
1543,Male,150,62,45,43,50,3
1544,Male,168,69,51,48,49,1
1545,Female,152,61,31,39,46,4
1546,Female,190,99,42,38,44,1
1547,Male,193,82,30,28,29,2
1548,Male,198,99,38,47,49,3
1549,Female,193,95,31,31,40,2
1550,Male,183,89,32,32,36,4
1551,Female,160,49,43,38,47,0
1552,Male,190,106,38,48,49,1
1553,Female,188,67,35,22,26,3
1554,Male,188,100,30,27,27,4
1555,Female,196,72,41,40,46,1
1556,Male,185,68,49,27,30,0
1557,Female,183,89,36,39,45,0
1558,Female,198,101,28,40,47,0
1559,Female,198,97,32,39,41,1
1560,Female,165,56,31,34,36,3
1561,Female,196,88,37,39,40,1
1562,Female,155,66,46,31,39,4
1563,Female,190,102,28,34,41,1
1564,Female,173,75,33,34,41,2
1565,Female,152,50,40,31,33,2
1566,Female,188,95,35,22,28,1
1567,Male,175,88,36,26,26,1
1568,Male,175,58,33,41,47,4
1569,Male,165,53,43,35,40,1
1570,Female,193,107,29,32,38,4
1571,Female,155,71,30,39,49,1
1572,Male,190,81,44,43,50,3
1573,Male,150,59,46,39,42,3
1574,Male,152,62,33,29,35,2
1575,Male,155,71,39,42,46,1
1576,Female,198,112,44,27,30,2
1577,Female,188,82,30,33,42,4
1578,Female,150,50,32,31,39,1
1579,Female,183,74,39,38,45,0
1580,Male,178,81,37,30,34,1
1581,Male,198,98,47,33,34,0
